,movie_id,title,tags
4329,55616,Dracula: Pages from a Virgin's Diary,a ballet rendit of bram stoker gothic novel dracula present in a style reminisc of the silent expressionist cinema of the earli 20th century thi work employ the subtl and sometim bold use of color to emphas it themes but mainli is present in blackandwhite or tint in monochrome no spoken dialogu can be heard and the stori of a sinist but intrigu immigr who prey upon young english women unfold through dance pantomim and subtitles dracula independent_film horror weiqiang_zhang tara_birtwhistl david_moroni guy_maddin
4330,29697,Faith Like Potatoes,frank rautenbach lead a strong cast as angu buchan a zambian farmer of scottish heritage who leav hi farm in the midst of polit unrest and racial charg land reclaim and travel south with hi famili to start a better life in kwazulu natalsouth africa christian_film food drama frank_rautenbach jeanne_neilson hamilton_dlamini regardt_van_den_bergh
4331,50037,Beyond the Black Rainbow,deep within the mysteri arboria institute a disturb and beauti girl is held captiv by a doctor in search of inner peace her mind control by a sinist technology silently she wait for her next session with derang therapist dr barri nyle if she hope to escape she must journey through the darkest reach of the institute but nyle wonʼt easili part with hi most gift and danger creation commun suspens mad_doctor captiv drug aftercreditssting fantasi science_fict horror michael_rog scott_hyland marilyn_norri panos_cosmato
4332,94329,The Raid,deep in the heart of jakarta slum lie an impenetr safe hous for the world most danger killer and gangsters until now the rundown apart block ha been consid untouch to even the bravest of police cloak under the cover of predawn dark and silence an elit swat team is task with raid the safe hous in order to take down the notori drug lord that run it but when a chanc encount with a spotter blow their cover and news of their assault reach the drug lord the building light are cut and all the exit blocked strand on the sixth floor with no way out the unit must fight their way through the city worst to surviv their mission star indonesian martial art sensat iko uwais crime_boss tenement high_ris monitor tower_block jakarta_indonesia swat swat_team action thriller crime iko_uwai joe_taslim donny_alamsyah gareth_evan
4333,53502,The Dead Undead,good vampir battl zombi vampir while tri to hide their own ident and prevent the infect from spreading vampir zombi vanity_project mad_cow_diseas horror science_fict action luke_goss joshua_alba matthew_r_anderson matthew_r_anderson
4334,202604,The Vatican Exorcisms,documentari follow us filmmak joe marino as he head to itali to investig exorc and the truth behind rumor of demon possession exorc horror documentari mysteri joe_marino joe_marino
4335,289,Casablanca,in casablanca morocco in decemb 1941 a cynic american expatri meet a former lover with unforeseen complications love_triangl corrupt spi resist casablanca emigr visa patriot nation concentration_camp nazi war melodrama film_noir drama romanc humphrey_bogart ingrid_bergman paul_henreid michael_curtiz
4336,27374,Lake Mungo,16 year old alic palmer drown in a local dam when her bodi is recov and her griev famili buri her the famili experi a seri of strange inexplic event center in and around their home unsettled the palmer seek the help of psychic and parapsychologist ray kemeny ray discov that alic led a secret doubl life at lake mungo alice secret past emerges supernatur drama horror thriller talia_zuck rosie_traynor david_pledg joel_anderson
4337,26815,Rocket Singh: Salesman of the Year,rocket singh  salesman of the year is the sometim thoughtless sometim thought stori of a fresh graduat tri to find a balanc between the madden demand of the professional way and the way of hi heart  and stumbl upon a crazi way which turn hi world upsid down and hi career right side up welcom to the world of sale boss ambit bollywood busi india struggling_car drama comedi romanc ranbir_kapoor sumeet_darshan_dobh gauhar_khan shimit_amin
4338,811,Silent Running,in a futur earth barren of all flora and fauna the planet ecosystem exist onli in larg pod attach to spacecraft when word come in that the pod are to be jettison into space and destroy so that the spacecraft can be reus for commerci purposes most of the crew of the valley forg rejoic at the prospect of go home not so for botanist freeman lowel who love the forest and it creatures so decid to take matter into hi own hand to protect what he loves space_marin sunlight plant space_travel saturn biotop greenhous dystopia space food robot space_st adventur drama science_fict bruce_dern cliff_pott ron_rifkin douglas_trumbul
4339,1366,Rocky,when world heavyweight box champion apollo creed want to give an unknown fighter a shot at the titl as a public stunt hi handler choos palooka rocki balboa an uneduc collector for a philadelphia loan shark rocki team up with trainer mickey goldmil to make the most of thi onc in a lifetim break underdog philadelphia transport italoamerican fight love_of_ones_lif public boxer independ boxing_match train lover surpris world_champion amateur victori drama sylvester_stallon talia_shir burt_young john_g_avildsen
4340,244776,The Sleepwalker,a young couple kaia and andrew are renov kaia seclud famili estate their live are violent interrupt when unexpect guest arrive the sleepwalk chronicl the unravel of the live of four dispar charact as it transcend genr convent and narr contriv to reveal someth much more disturbing woman_director young_coupl seclud family_est drama christopher_abbott brady_corbet stephanie_elli mona_lerch
4341,5769,Tom Jones,tom love sophi and sophi love tom but tom and sophi are of differ classes can they find a way through the mayhem to be true to love from_rags_to_rich tutor squir adventur comedi histori romanc albert_finney susannah_york hugh_griffith tony_richardson
4342,277685,Unfriended,while video chat one night six high school friend receiv a skype messag from a classmat who kill herself exactli one year ago a first they think it a prank but when the girl start reveal the friends darkest secrets they realiz they are deal with someth out of thi world someth that want them dead told entir from a young girl comput desktop unfriend redefin found footage for a new gener of teens comput bulli reveng internet teenag violenc internet_chat humili death extramarital_affair vengeful_ghost computer_screen ghost one_night found_footag skype facebook blender horror thriller shelley_hennig moses_jacob_storm renee_olstead levan_gabriadz
4343,103,Taxi Driver,a mental unstabl vietnam war veteran work as a nighttim taxi driver in new york citi where the perceiv decad and sleaz feed hi urg for violent action attempt to save a preadolesc prostitut in the process vietnam_veteran taxi obsess drug_deal night_shift vigilant alien misanthrop shot_to_death illegal_prostitut loner crime drama robert_de_niro cybill_shepherd harvey_keitel martin_scorses
4344,11298,The Howling,after a bizarr and near fatal encount with a serial killer a newswoman is sent to a rehabilit center whose inhabit may not be what they seem insane_asylum werewolf newswoman drama horror patrick_macne dennis_dugan christopher_ston joe_dant
4345,646,Dr. No,in the film that launch the jame bond saga agent 007 battl mysteri dr no a scientif geniu bent on destroy the us space program as the countdown to disast begins bond must go to jamaica where he encount beauti honey ryder to confront a megalomaniac villain in hi massiv island headquarters london_england england assassin spi casino exotic_island card_gam space_marin intellig jamaica secret_bas secret_miss baccarat secret_organ secret_intelligence_servic nuclear_radi villain secret_ag atomic_reactor adventur action thriller sean_conneri ursula_andress joseph_wiseman terence_young
4346,93856,Chernobyl Diaries,a group of six tourist look to go off the beaten path hire an extrem tour guide ignor warnings he take them into the citi of pripyat the former home to the worker of the chernobyl nuclear reactor but a desert town sinc the disast more than 25 year earlier after a brief explor of the abandon city the group member find themselv stranded onli to discov that they are not alone radiat ukrain nuclear_radi tourist nuclear_power_pl strand deserted_town pripyat horror thriller jesse_mccartney jonathan_sadowski olivia_taylor_dudley bradley_park
4347,9003,Hellraiser,larri and hi wife julia move into an old hous and discov a hideou creatur  the man halfbrother who is also the woman former lover  hide upstairs have lost hi earthli bodi to a trio of sampm demons the cenobites frank is brought back into exist by a drop of blood on the floor he soon forc hi former mistress to bring him hi necessari human sacrific to complet hi body but the cenobit wont be happi about this underworld seduct supernatur pinhead reveng undead demon puzzle_box attic cenobit body_horror horror andrew_robinson clare_higgin ashley_laur clive_bark
4348,347126,God's Not Dead 2,when a high school teacher is ask a question in class about jesus her reason respons land her in deep troubl and could expel god from the public squar onc and for all christian drama hayley_orrantia melissa_joan_hart jesse_metcalf harold_cronk
4349,10092,Cry_Wolf,eight unsuspect high school senior at a posh board school who delight themselv on play game of lies come facetofac with terror and learn that nobodi believ a liar  even when theyr tell the truth murder serial_kil student rumor horror thriller julian_morri lindy_booth jared_padalecki jeff_wadlow
4350,10643,Godzilla 2000,godzilla save tokyo from a fli saucer that transform into the beast orga japan monster flying_sauc godzilla citi kaiju adventur horror action science_fict takehiro_murata naomi_nishida mayu_suzuki takao_okawara
4351,46705,Blue Valentine,dean and cindi live a quiet life in a modest neighborhood they appear to have the world at their feet at the outset of the relationship however hi lack of ambit and her retreat into selfabsorpt caus potenti irrevers crack in their marriage danc nurs depress classroom bridg marriag truck love dysfunctional_famili children drama romanc ryan_gosl michelle_william mike_vogel derek_cianfr
4352,546,Transamerica,bree is about to get a sex chang oper that will final allow her to actual be what she alreadi been in her mind for a long time a transit woman yet befor thi happen she suddenli run into her son who end up come for the trip across the unit states individu gay new_york usa missionari father_son_relationship sexual_ident transsexu runaway sexual_abus waitress parents_kids_relationship drug_addict cocain womens_sexual_ident hustler new_ident motel therapist porn_actor road_trip independent_film los_angel transgend stolen_car hitchhik drama felicity_huffman kevin_zeg elizabeth_peña duncan_tuck
4353,76487,The Devil Inside,in italy a woman becom involv in a seri of unauthor exorc dure her mission to discov what happen to her mother who allegedli murder three peopl dure her own exorcism rome exorc death demonic_possess found_footag thriller horror fernanda_andrad simon_quarterman evan_helmuth william_brent_bel
4354,5722,Beyond the Valley of the Dolls,a hip and happenin all girl rock group head to la to claim leadsing kelly inherit and make it and make it in la soon the girl fall into a morass of drug and deceit as their record success soars it take sever tragedi to make them stop and think but is it too late pop pop_star music comedi drama thriller dolly_read cynthia_my marcia_mcbroom russ_mey
4355,39833,Love Me Tender,elvi prestley first film is a civil war drama civil_war drama action western music romanc richard_egan debra_paget elvis_presley robert_d_webb
4356,1781,An Inconvenient Truth,a documentari on al gore campaign to make the issu of global warm a recogn problem worldwide climate_chang greenhouse_effect climat earth global_warm polit truth crisi natur environ scienc audienc documentari al_gor billy_west ronald_reagan davis_guggenheim
4357,18712,Sands of Iwo Jima,the relationship between sergeant stryker and a group of rebelli recruit is made difficult by the sergeant tough train tactics at tarawa the leatherneck have a chanc to see stryker in action and begin to appreci him sergeant iwo_jima action drama histori war john_wayn john_agar adele_mara allan_dwan
4358,7944,Shine a Light,martin scorses and the roll stone unit in shine a light a look at the roll stones scorses film the stone over a twoday period at the intim beacon theater in new york citi in fall 2006 cinematograph captur the raw energi of the legendari band new_york film_director legend song public rolling_ston rock guest music_video music concert theatre_milieu perform documentari music mick_jagg keith_richard charlie_watt martin_scorses
4359,171424,The Green Inferno,a group of student activist travel from new york citi to the amazon to save the rainforest however onc they arriv in thi vast green landscape they soon discov that they are not alone and that no good deed goe unpunished chile gore jungl extreme_viol cannib south_america action adventur horror thriller lorenza_izzo ariel_levi sky_ferreira eli_roth
4360,361475,Departure,an english mother and her teenag son spend a week prepar the sale of their remot holiday hous in the south of france fifteenyearold elliot struggl with hi dawn sexual and an increas alien from hi mother beatrice she in turn is confront by the realis that her marriag to hi father philip ha grown loveless and the life she know is come to an end when an enigmat local teenager clément quietli enter their lives both mother and son are compel to confront their desir and finally each other gay drama romanc famili juliet_stevenson alex_lawth phénix_brossard andrew_steggal
4361,113947,The Sessions,though a childhood bout with polio left him depend on an iron lung mark obrien john hawkes maintain a career as a journalist and poet a write assign deal with sex and the disabl piqu mark curiosity and he decid to investig the possibl of experienc sex himself when hi overtur toward a caregiv scare her away he book an appoint with sex surrog cheryl green helen hunt to lose hi virginity cat virgin narrat wheelchair graduat sexual_arous judaism power_outag intim catholic_church sexual_awaken male_virgin woman_cri sponge_bath catholic_priest jealous_husband iron_lung sex_surrog polio crying_woman polio_victim jewish_man true_life_charact gurney sexual_pleasur pity_sex jewish_convert handicap_sex sexual_explor naked_woman thrift_stor drama romanc comedi john_hawk helen_hunt william_h_maci ben_lewin
4362,18570,"Food, Inc.",documentari filmmak robert kenner examin how mammoth corpor have taken over all aspect of the food chain in the unit states from the farm where our food is grown to the chain restaur and supermarket where it sold narrat by author and activist eric schlosser the film featur interview with averag american about their dietari habits commentari from food expert like michael pollan and unsettl footag shot insid largescal anim process plants food_industri monsanto organic_food sustain gricultur corn documentari michael_pollan eric_schloss richard_lobb robert_kenn
4363,83860,October Baby,octob babi is the come of age stori of a beauti and naiv colleg freshman who discov that her entir life is a lie and set out on a road trip with a host of misfit to discov herself and the answer she craves adopt colleg drama rachel_hendrix_ jason_burkey robert_amaya_ andrew_erwin
4364,41469,Next Stop Wonderland,a lightheart stori about a man and a woman who seem destin to be together and the hilari chain of accid that seem determin to keep them apart independent_film comedi drama romanc hope_davi philip_seymour_hoffman holland_taylor brad_anderson
4365,244772,The Skeleton Twins,estrang twin maggi and milo coincident cheat death on the same day prompt them to reunit and confront the reason their live went so wrong as the twins reunion reinvigor them they realiz the key to fix their live may just lie in repair their relationship new_york adulteri confess brother_sister_relationship infidel bisexu reject cowardic reunion death_of_fath mother_daughter_relationship lesbian in_the_closet teacher_student_relationship mother_son_relationship lgbt gay_lead_charact gay_broth estrang fraternal_twin new_ag twin_synchron drama kristen_wiig bill_had luke_wilson craig_johnson
4366,50837,Martha Marcy May Marlene,after sever year of live with a cult martha final escap and call her estrang sister lucy for help martha find herself at the quiet connecticut home luci share with her new husband ted but the memori of what she experienc in the cult make peac hard to find as flashback continu to torment her martha fail to shake a terribl sens of dread especi in regard to the cult manipul leader sexual_abus cult boundary_viol mumblegor drama thriller elizabeth_olsen hugh_danc john_hawk sean_durkin
4367,248774,Obvious Child,an immature newli unemploy comic must navig the murki water of adulthood after her fling with a graduat student result in an unplan pregnancy independent_film woman_director comedi romanc jenny_sl jake_laci gaby_hoffmann gillian_robespierr
4368,10183,Frozen River,ray eddy an upstat new york trailer mom is lure into the world of illeg immigr smuggling broke after her husband take off with the down payment for their new doublewide ray reluctantli team up with lila a smuggler and the two begin make run across the frozen st lawrenc river carri illeg chines and pakistani immigr in the trunk of ray dodg spirit human_traffick woman_director drama melissa_leo misty_upham charlie_mcdermott courtney_hunt
4369,159014,20 Feet from Stardom,backup singer live in a world that lie just beyond the spotlight their voic bring harmoni to the biggest band in popular music but wev had no idea who these singer are or what live they lead until now documentari music bette_midl mick_jagg sting morgan_nevil
4370,32456,Two Girls and a Guy,two women confront their boyfriend a twotim actor who profess etern love to each love reveng loft analingu actor drama romanc robert_downey_jr natasha_gregson_wagn heather_graham james_toback
4371,49963,Walking and Talking,thing have been tough late for amelia her best friend move out of the apartment her cat got cancer and now her best friend laura is get married she cope with things from the help of andrew frank laura and a brief romanc with bill the ugli guy independent_film woman_director comedi drama romanc catherine_keen anne_hech liev_schreib nicole_holofcen
4372,13508,Who Killed the Electric Car?,in 1996 electr car began to appear on road all over california they were quiet and fast produc no exhaust and ran without gasoline ten year later these car were destroyed energy_suppli automobile_industri independent_film documentari martin_sheen mel_gibson tom_hank chris_pain
4373,22597,The Broken Hearts Club: A Romantic Comedy,a group of friend search for fun love and ultim themselv in west hollywood thi movi is an entertaining and sometim cynic look into the live of six gay men tri to come to term with what be gay and singl or gay and partnered mean to them gay roommat male_friendship in_vitro_fertilis romantic_comedi lesbian_relationship gay_relationship gay_interest comedi drama romanc ben_web timothy_olyph matt_mcgrath greg_berlanti
4374,9707,Bubba Ho-tep,bubba hotep tell the true stori of what realli did becom of elvi presley we find elvi as an elderli resid in an east texa rest home who switch ident with an elvi imperson year befor hi death then miss hi chanc to switch back he must team up with jfk and fight an ancient egyptian mummi for the soul of their fellow residents john_f_kennedi elvis_presley comedi horror thriller mysteri fantasi bruce_campbel ossie_davi ella_joyc don_coscarelli
4375,37532,Slam,slam tell the stori of ray joshua an original gift young mc trap in a warzon hous project known as dodg city unabl to find a job ray cope with the despair and poverti of hi neighborhood by use hi wit and verbal talent written by offlin publicist young ray joshua live in the washington dc district known as dodg city which is domin by gang wars one day he is arrest when hi drug dealer is gun down while talk to him he is put to prison where two rival gangs thug life and the union want to recruit him as a member independent_film drama saul_william sonja_sohn bonz_malon marc_levin
4376,26791,Brigham City,we clayton is a lawman and a bishop in a mormon commun call brigham the town is shaken when a woman from california is found murdered clayton and hi young deputi work with an fbi agent sent to investigate as a civil and spiritu leader in the frighten town clayton must uncov the town deepest secrets find the murder and keep brigham from rip itself apart crime drama mysteri thriller richard_dutch matthew_a_brown wilford_brimley richard_dutch
4377,56666,Fiza,in 1993 fiza brother disappear dure the riot in mumbai in 1999 fiza is tire of wait and goe look for him suicid loss_of_broth laugh jihad love racial_tens drama foreign romanc hrithik_roshan karisma_kapoor jaya_bachchan khalid_moham
4378,8675,Orgazmo,joe young is a devout mormon live in la tri to rais enough money to go back to utah and marri hi girlfriend lisa joe is spread the word about the church of latter day saint one day when he confront by two burli bodyguards a scuffl break out and joe martial art skill impress maxxx orbison who direct pornograph movies pornographi sex secret fight star superhero independent_film wed crime mormon woman_director sidekick henchmen comedi trey_park dian_bachar matt_ston trey_park
4379,13132,All the Real Girls,in a small north carolina town paul a womanizer meet noel a confus intellectu return home for the first time in year sinc she left for board school the film depict the typic romanc of a good girl and a bad boy in an interest way southern_usa small_town virgin independent_film best_friend drama romanc paul_schneid zooey_deschanel danny_mcbrid david_gordon_green
4380,47686,Dream with the Fishes,terri is a suicid voyeur who treat a die addict to a final binge but terri will onli do thi if he promis to kill him independent_film comedi david_arquett brad_hunt kathryn_erb
4381,46989,Blue Car,gift 18yearold meg ha been abandon by her father and neglect by her hardwork mother left to care for her emot disturb younger sister her world begin to unravel she find an outlet in write poetri and support from her english teacher mr auster but what start out as a mentor relationship begin to get a bit more complex independent_film woman_director drama margaret_colin agnes_bruckn david_strathairn karen_moncrieff
4382,192132,Palo Alto,palo alto weav togeth three stori of teenag lust boredom and selfdestruction shy sensit april torn between an illicit flirtat with her soccer coach and an unrequit crush on sweet stoner teddy emily who offer sexual favor to ani boy to cross her path and the increasingli danger exploit of teddi and hi best friend fred whose behavior may or may not be sociopathic high_school soccer teenag older_man_younger_woman_relationship teenage_sexu woman_director drama emma_robert jack_kilm nat_wolff gia_coppola
4383,24424,Ajami,ajami is an area of tel aviv in israel where arabs palestinians jew and christian live togeth in a tens atmosphere omar an isra arab struggl to save hi famili from a gang of extortionists he also court a beauti christian girl hadir malek an illeg palestinian worker tri to collect enough money to pay for hi mother operation dando an isra cop doe hi utmost to find hi miss brother who may have been kill by palestinians crime drama fouad_habash nisrine_rihan elias_saba scandar_copti
4384,13198,Wristcutters: A Love Story,zia distraught over break up with hi girlfriend decid to end it all unfortunately he discov that there is no real ending onli a rundown afterlif that is strikingli similar to hi old one just a bit worse discov that hi exgirlfriend ha also offed herself he set out on a road trip with hi russian rocker friend to find her their journey take them through an absurd purgatori where they discov that be dead doesnt mean you have to stop livin independent_film breakup exboyfriend_exgirlfriend_relationship rolling_a_cigarett autocid record_play hypodermic_needl missing_pet head_in_oven grocery_stor arm_in_cast gun_in_mouth toast listening_to_mus comedi drama fantasi romanc patrick_fugit shannyn_sossamon shea_whigham goran_duk
4385,244267,I Origins,i origin follow a molecular biologist studi the evolut of the human eye he find hi work permeat hi life after a brief encount with an exot young woman who slip away from him as hi research continu year later with hi lab partner they make a stun scientif discoveri that ha far reach implic and complic both hi scientif and and spiritu beliefs travel half way around the world he risk everyth he ha ever known to valid hi theory independent_film eye molecular_biologist science_fict drama michael_pitt brit_marl astrid_bergèsfrisbey mike_cahil
4386,21413,The Battle of Shaker Heights,a quirki teen with a penchant for war reenactments kelli ernswil obsess over militari tactic with hi buddi bart the school bulli is one of kelly regular headaches and he also ha to deal with a frustrat situat at home where hi father is a recov drug addict kelly life get even more complic when he fall for tabby bart pretti and soontobew older sister fantasi enemi sister high_school battlefield bulli teenag strategi addict comedi drama romanc shia_labeouf elden_henson amy_smart kyle_rankin
4387,123678,The Act of Killing,in a place where killer are celebr as heroes these filmmak challeng unrepent deathsquad leader to dramat their role in genocide the result is a surreal cinemat journey not onli into the memori and imagin of mass murderers but also into a frighteningli banal regim of corrupt and impunity corrupt war indonesia documentari anwar_congo herman_koto syamsul_arifin joshua_oppenheim
4388,13362,Taxi to the Dark Side,an indepth look at the tortur practic of the unit state in afghanistan iraq and guantanamo bay focus on an innoc taxi driver in afghanistan who wa tortur and kill in 2002 taxi afghanistan guantanamo_bay torture_chamb documentari brian_keith_allen moazzam_begg christopher_beir alex_gibney
4389,39183,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,in the 1970 the north american soccer leagu mark the first attempt to introduc soccer to american sport fans while most team had onli limit success at best one manag to break through to genuin mainstream popular  the new york cosmos the brainchild of steve ross major execut at warner communications and the ertegun brother founder of atlant records the cosmo got off to a rocki start in 1971 but thing chang in 1975 when the world most celebr soccer star the brazilian champion pele sign with the cosmo for a fivemilliondollar payday with the arriv of pele the cosmo becam a hit and the player becam the toast of the town earn their own privat tabl at studio 54 a number of other intern soccer star were soon lure to the cosmos includ franz beckenbauer rodney marsh and carlo alberto but with the turn of the decade the team began lose favor with fan and fold in 1985 new_york beckenbau pele documentari pelé franz_beckenbau carlos_alberto paul_crowd
4390,62402,Guiana 1838,the abolit of slaveri in the british caribbean in 1834 prompt gillanders arbuthnot amp compani in calcutta a part of the east india company to recruit cooli from india to fill the result labor void the compani hire sinha a fierc smalltim to sell dream of el dorado to the unsuspecting impoverish cooli who are sign to fiveyear contract as indentur servants upon the coolies arriv in british guiana in 1838 the british planter promptli enslav them to ensur that the growth of sugar in the british west indi will continu uninterrupted john scobl of the british and foreign anti slaveri societi arriv on the coloni a year later to discov a new form of slavery thi time on the back of indians guyana 19th_centuri drama aasheekaa_bathija thomas_garvey kumar_gaurav rohit_jagessar
4391,206412,Lisa Picard Is Famous,a documentarian decid to follow the career of new york actress lisa picard believ she is on the brink of fame instead he bear wit to lisa continued humorous struggl as an actress as well as the conflict that aris when lisa best friend tate hit it big with an offbroadway oneman show laura_kirk nat_dewolf griffin_dunn griffin_dunn
4392,201132,Antarctica: A Year on Ice,fill the giant screen with stun timelaps vista of antarctica and detail yearround life at mcmurdo and scott base anthoni powell documentari is a potent hymn to the ici contin and the heaven above biographi antarctica drama adventur documentari genevieve_bachman william_brotman michael_christiansen anthony_powel
4393,251471,A LEGO Brickumentary,a look at the global cultur and appeal of the lego buildingblock toys pop_cultur fan_cultur documentari toy documentari jason_bateman matthias_kli kief_davidson
4394,112456,Hardflip,hardflip follow the stori of caleb randi wayne a young skater whose ill mother rosanna arquette and absent father john schneider leav him reach for the onli hope he hasbecom a sponsor skater after hi mother fall ill caleb find a stack of old love letters he set out to find the father he never knew and inadvert begin a journey he never could have expected thi stori explor what happen when we let go of our anger and pain and forgiv those who have hurt us most skateboard forgiv sport family_relationship aftercreditssting drama action randy_wayn john_schneid rosanna_arquett johnny_remo
4395,20296,Chocolate: Deep Dark Secrets,christma eve london while the snowclad citi get readi to celebr the festiv of peac and joy a seri of bizarr incid shatter the christma calm a coupl of luckless indian find themselv haul by the london polic and made scapegoats or are theychocol unfold a web of sinist plots slowli unearth true and mystifi person of seven individuals seven highstrung distinct peopl whov chosen to remain in the foreign land hope to make or break their lives thriller anil_kapoor sunil_shetti arshad_warsi vivek_agnihotri
4396,25983,The House of the Devil,in the 1980s colleg student samantha hugh take a strang babysit job that coincid with a full lunar eclipse she slowli realiz her client harbor a terrifi secret ritual cult independent_film human_sacrific eclips satanic_ritu mumblegor mysteri horror jocelin_donahu mary_woronov greta_gerwig ti_west
4397,66195,The Perfect Host,a crimin on the run con hi way into the wrong dinner parti where the host is anyth but ordinary swimming_pool tea_kettl conga_lin spit_in_the_fac convenience_store_robberi comedi thriller crime david_hyde_pierc clayne_crawford nathaniel_park nick_tomnay
4398,16155,Safe Men,two untal singer are mistaken for a pair of major leagu safe cracker in providence rhode island the two are press into servic by the local hoodlum and quickli find themselv in conflict with their profession colleagues romant interest is ad by the daughter of the underworld leader who wont date the men she know are gangsters robberi organized_crim gangster safecrack rosh_hashanah comedi crime sam_rockwel steve_zahn paul_giamatti john_hamburg
4399,46727,Speedway Junky,a naiv drifter run away from hi armi father in hope of make it on the car race circuit in la vegas he meet a young scam artist who develop a crush on him he is then introduc to a whole gang led by a young hustler the racertob then get a lesson in the wild side get involv in one situat after another patsi kensit make a cameo as anoth hustler and daryl hannah appear as the scam artist surrog mom racing_car growing_up scam male_prostitut romanc drama crime jesse_bradford jordan_brow jonathan_taylor_thoma nickolas_perri
4400,55180,The Last Big Thing,from a bland tract hous on the outskirt of lo angeles simon geist with occasion help from hi platon girlfriend darla wage war against all of modern american popular culture geist start up a magazin call the next big thing which he use to confront and insult upcom actors comics model and rock bands as geist mysteri underground agenda escalates will he becom the last big thing or be coopt by the veri forc he is rail against written by van film fest magazin independent_film countercultur model arrog comedi drama dan_zukov mark_ruffalo sibel_ergen dan_zukov
4401,29015,The Specials,america 7th best superhero team the specials are a group of geek and oddballs we get to see one day in their live as fan and new member nightbird join the group just in time for the group to get a new line of action figures but the members extrem person and person issu threaten to rip the group apart superhero action comedi jordan_ladd rob_low jamie_kennedi craig_mazin
4402,91122,16 to Life,romant comedy a small town teenager angst about sexual inexperi drive a comic quest for love and understand on a birthday to end all birthdays affect woman_director comedi romanc hallee_hirsh theresa_russel shiloh_fernandez becky_smith
4403,18206,Alone With Her,the harrow stori of a disturb young man attempt to win the affect of an unsuspect young woman when doug first see amy he instantli fall for her and begin to watch her everi move go so far as to set up spi camera in her apartment however as hi fascin grow into obsess he no longer satisfi with just watching obsess hidden_camera stalker independent_film invasion_of_privaci voyeur crime drama romanc thriller colin_hank ana_claudia_talancón jordana_spiro eric_nichola
4404,320146,Creative Control,smooth advertis execut david is in a relationship with yoga teacher juliette then hi eye is caught by sophie the girlfriend of hi best friend wim a fashion photographer thing get complet out of hand dure a campaign for augment realityglasses for which david design an avatar of the covet sophie virtual_r black_and_whit drama science_fict benjamin_dickinson nora_zehetn dan_gil benjamin_dickinson
4405,13856,Special,a lone metermaid ha a psychot reaction to hi medic and becom convinc he a superhero a veri select group of peopl in life are truli gifted special is a movi about everyon else hallucin superhero independent_film drama fantasi science_fict michael_rapaport josh_peck robert_bak hal_haberman
4406,219716,Sparkler,melba is a californian trailerpark girl who is told to look for three king by a phone psychic and when she meet three guy  trent brad and joel travel to la vegas she decid they are those king and join them on a trip in vega she meet her old high school pal dottie park_overal veronica_cartwright freddie_prinze_jr darren_stein
4407,43630,The Helix... Loaded,action comedi science_fict
4408,56491,In Her Line of Fire,when the vice president plane goe down near a remot pacif island he is kidnap by rebel forc and held for ransom it is up to hi femal secret servic agent and a press secretari to infiltr the camp and save him rebel usa_presid hostag airplan drama action thriller mariel_hemingway david_keith david_millbern brian_trenchardsmith
4409,99826,The Jimmy Show,a fail new jersey inventor embark on a career as a standup comic turn to drink and labor to keep hi famili together standup_comedi comedi drama frank_whaley carla_gugino ethan_hawk frank_whaley
4410,186935,Heli,heli must tri and protect hi young famili when hi 12yearold sister inadvert involv them in the brutal drug world he must battl against the drug cartel that have been anger as well as the corrupt polic force drug_cartel extreme_viol crime drama armando_espitia andrea_vergara linda_gonzalez amat_escalant
4411,357441,Karachi se Lahore,a road trip from karachi to lahor where 5 friend discov themselv and the countri amidst get to their destination famili comedi shehzad_sheikh ayesha_omar yasir_hussain
4412,19344,Loving Annabelle,annabel is the wisebeyondheryear newcom to an exclus cathol girl school have been expel from her first two school she bound to stir some trouble spark fli though when sexual chemistri appear between her and the head of her dorm and english teacher simon bradley annabel pursu her relentlessli and until the end the older woman manag to avoid the law bisexu australia twin_broth friend melbourn teacher lesbian lgbt woman_director drama romanc erin_kelli diane_gaidri laura_breckenridg katherine_brook
4413,242083,Hits,a talentless teen will do anyth to get on tv the voice meanwhile her father a municip worker creat an uproar when a video of hi rant at citi hall goe viral talent delus fame teenag viral_video drama comedi meredith_hagn matt_walsh james_adomian david_cross
4414,18869,Jimmy and Judy,two misunderstood suburban kid challeng societi and run from the polic while document all of their deed with a digit camera polic reveng independent_film video_camera on_the_run action crime drama thriller edward_furlong rachael_bella william_sadl randall_rubin
4415,26673,Frat Party,duffi the big man on campu who is marri adriana a debutant heiress to a global wine fortune right after they both graduat from the same prestigi university unfortun  the final frat parti of hi colleg career is the night befor hi wed and there are mani obstacl in hi way includ a soon to be father inlaw who is less than happi with hi daughter choice sport comedi romanc randy_wayn caroline_damor jareb_dauplais robert_bennett
4416,41830,The Party's Over,an american businessman visit london and is horrifi to discov hi nubil teenag daughter ha becom involv with a gang of thuggish beatniks her involv lead to wild parties sex death and necrophilia london_england beatnik drama oliver_re clifford_david ann_lynn guy_hamilton
4417,37694,Proud,the true stori of the onli africanamerican crew to take a navi warship into combat in world war ii woman_director drama vernel_bagneri marcus_chait michael_ciesla mary_pat_kelli
4418,63287,The Poker House,actress lori petti make her directori debut with thi poignant beauti craft film about a teenag girl tri to surviv the dismal circumst of her life with dignity humor and basketball rape drug_abus independent_film drama jennifer_lawr selma_blair bokeem_woodbin lori_petti
